,reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
29790,29791,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",2 years ago,Excellent ,5 stars
32511,32512,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,"Food was good, customer service needs an improvement",3 stars
27129,27130,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",3 years ago,1.09 soda any size!,5 stars
13724,13725,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a week ago,"It was a pretty good experience. Their accuracy definitely needs attention. When we got our food, I asked if she was sure this was my entire order. It was not. We were missing all the fries.  Yes, I know I should have checked for myself, but I like to trust people to take pride in their work. Before you say that they were busy, no, they were not. But on a really good note, the lady taking my order at the drive-thru was fantastic at customer service. I wish I knew her name cause I would definitely give her a shout-out.",3 stars
3107,3108,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,"Very poor customer service, rude staff, and we paid for a burger and fries that did not come and the manager did not believed we didn't receive it even with the receipts.. I've never seen anything like it before",1 star
10810,10811,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",3 years ago,Well the Chicken Burger & Beef Burgers & Fries were the best we've had. The Milkshakes are the most delicious ones we've ever had with all that cream on the top Yummyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,5 stars
19807,19808,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",5 years ago,Good to eat without having to wait long,3 stars
23173,23174,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",8 years ago,"Terrible service. Manager laughed in my face when I told them I was not satisfied with my food and service. I ordered the big breakfast without hotcakes. The eggs were old and half the portion that I normally get at any other location, the soda was flat, the coffee was cold and the staff is rude. This place should be shut down. Absolutely the worst McDonalds I've ever been to in my life.",1 star
31631,31632,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,Fresh beef quarter pounder nice clean restrooms great fast service.,5 stars
13291,13292,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",3 years ago,Duh duh duh duh duhhhhh Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½m lovin it. Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,3 stars
28144,28145,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",2 years ago,"Keith was by far the best fast food employee I have ever come in contact with. He was so generous and helpful, truly deserves a promotion.",5 stars
18197,18198,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,a year ago,Employees change but as of 07/30/21 at 4:11pm they will put no meat on your burger and no salt on your fries and if you ask for any condiments they will ignore your request. They seem like nice enough people but their service is terrible. *no refund or remake was requested. Never ask for your food to be remade. Donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1 star
10734,10735,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",a year ago,"Although listed as open 24 hours, I arrived at 6:15 am on a Friday and was told they are closed and would open at 7:00 am.
Passed by Thursday and it was also closed at 6:45.
Definitely not 24 hours. It'd be nice if they posted their hours on the front door.",4 stars
8299,8300,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 years ago,Dollar menu awsome,5 stars
4139,4140,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",a year ago,"Is almost 6 pm, a lot of people waiting and you closed the dining area??? It has no sense",1 star
29146,29147,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",7 months ago,Slowest mcdonalds,1 star
14151,14152,McDonald's,Fast food restaurant,"25200 I-10 Lot 2, San Antonio, TX 78257, United States",29.6762669,-98.6345801,"1,460",a year ago,"Friday night 10:45 pm. Dining room still closed. There are about 6-7 cars in line behind the person who just ordered when an employee comes out and tells us SORRY, WE STOPPED TAKING ORDERS BECAUSE WE CLOSE AT 11....",1 star
12136,12137,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",4 years ago,I enjoy myself because the service is always fast and fresh.,5 stars
536,537,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",3 years ago,It was mcds.,3 stars
924,925,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",9 months ago,It always takes a long time to get the food sometimes they are rude,3 stars
243,244,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,Food was a little cool. Big Mac was dry and lacking ..i like my McDonalds fresh and hot !!,3 stars
2620,2621,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a year ago,The lady at the first window,1 star
12832,12833,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",2 years ago,Good good ! Love love Mcdonald's French fries & Mocha Hot coffee,5 stars
6391,6392,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",a year ago,Regular Macdonald's but it was forbidden to fine-in even though many restaurants are reopening their indoor spaces and it was also impossible to go to the restrooms.,1 star
16384,16385,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",4 years ago,"I only eat McDonald's once or twice a year, and after 22 years in the neighborhood this location is - in my experience - the best of the chain within a mile of the length of Ventura Blvd.  Fries have always been fresh.  Service has always been efficient.  Don't let long lines scare you.",5 stars
21754,21755,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,Very clean and professionally run.,5 stars
24311,24312,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",3 years ago,"This place is amazing, clean place, nice employees and they have updated there technology. Iï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",5 stars
15956,15957,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,Very nice Management,5 stars
27746,27747,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a month ago,"I never seen a place full with kids employees..
no body care what you looking for.. rod customer service by rosalina.. she made you like you were asking for free food",1 star
32344,32345,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",8 months ago,I have been in line for an hour to get 2 Quarter pounders meals. What ever happened to FAST FOOD? This is ridiculous. I have a starving child at home.,1 star
33055,33056,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",6 years ago,Its okay. Thats it sadly. Its okay.,3 stars
9809,9810,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Very badly there are many homeless people inside you cannot eat in peace because of the bad smell and there are even some asking for money to buy the truth it scared me while I was inside buying because they saw that I took a 20 dollar bill and by force wanted me to give it money to buy and those who ask are not destitute,1 star
17004,17005,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",4 years ago,"I bought two meals from them for my friends, and they gave me bread and cheese in exchange for meat. Hahahaha, and the account came out with 30 dollars. Damn the mother of fraud",1 star
15930,15931,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",2 years ago,"Solid, 95% of the time. ï¿½ï¿½ï¿",4 stars
26264,26265,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",2 weeks ago,"4 consecutive weeks, Every Monday the dining room is not swept or mopped. They don't open at 530am. For the last month on Mondays they won't have orange juice. They say the machine doesn't work and they can't serve it. The cashier tells me Some other worker will squeeze the orange because it's freshly squeezed. I would understand one mistake, but it's occurring every Monday.",1 star
22038,22039,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,Gross! And unnecessary,1 star
23854,23855,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",4 years ago,Nice employees but waited 15 min for cold food,2 stars
17992,17993,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 years ago,Excellent ,5 stars
20302,20303,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,I know McDonald's isn't known for customer service but this place is beyond rude. It's a 24/7 location drove up to order... nothing no response.  Went inside the gas station and walked in.  The grill chick looked at me after standing there a few mins.. I said excuse me.  She looked at me then turned around and hid behind a stainless Steele shelf for a min. Another min later Said hello once again... no acknowledgement. FINALLY three people come out from the back... another min or so someone finally acknowledges me... rudely... food was burnt and to top it off i got food poisening!,1 star
2678,2679,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",2 years ago,Prices are over prices,2 stars
25083,25084,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,5 years ago,Its McDonalds,3 stars
3980,3981,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",7 years ago,Poor ,2 stars
20430,20431,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,8 years ago,Melissa the manager at night gave me a great customer service...... She knows how to take care of customers when there is a problem....... good job Melissa...... see u in the next time when I'm in town.....thx,5 stars
31591,31592,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,They have fake animals inside that make sounds when u tap them,4 stars
25180,25181,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,2 years ago,Excellent ,5 stars
307,308,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,"Why would you have someone work the cash register and take orders who doesn't speak or understand English, especially at lunch time?",1 star
32229,32230,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",9 months ago,It was great!! I like that they haven't changed anything and it's jungle themed,5 stars
21036,21037,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,Good ,4 stars
13176,13177,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",6 months ago,Always very quick and helpful,5 stars
17521,17522,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,a year ago,Good shakes and fries,5 stars
12677,12678,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",4 years ago,I will give it more stars but they're. slow on the drive thru and if i don't ask for any ketchup or any sauce i won't get any,3 stars
18673,18674,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,a year ago,Excellent ,5 stars
6593,6594,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,Great customer service. Not all McDonald's are the same anymore.,5 stars
